numero_questao;gabarito;NU_PARAM_A;nu_param_B;NU_PARAM_C;ANO;enunciado;alternativas
80;C;2.88236;0.7685;0.1722;2023;Descrição da charge: A charge, da artista Laerte, apresenta três quadrinhos de uma mulher sentada no chão segurando uma lâmpada mágica do Gênio. No primeiro quadrinho, a mulher pede para a lâmpada: “Eu queria poder.”. No segundo quadrinho, a lâmpada questiona: “Força? Visão de raio X? Telecinese? Telepatia?”. No terceiro quadrinho, a mulher responde: “Poder político.”.EU QUERIAPODER.FORÇA? VISÃO DERAIO X? TELECINESE?TELEPATIA?PODERPOLÍTICO.;"A: charge ilustra um anseio presente na sociedade contemporânea, que se caracteriza pelaA A situação de revolta individual; B: B satisfação de desejos pessoais; C: C participação em ações decisórias; D: D permanência em passividade social; E: E conivência em interesses partidários"
78;C;1.15078;0.24134;0.01092;2023;Quem se mete pelo caminho do pedido de perdão deve estar pronto a escutar uma palavra de recusa. Entrar na atmosfera do perdão é aceitar medir-se com a possibilidade sempre aberta do imperdoável. Perdão pedido não é perdão a que se tem direito [devido]. É com o preço destas reservas que a grandeza do perdão se manifesta.;"A: reflexão sobre o perdão apresentada no texto encontra fundamento na(s)A A rejeição particular amparada pelo desejo de poder; B: B decisão subjetiva determinada pela vontade divina; C: C liberdade mitigada pela predestinação do espírito; D: D escolhas humanas definidas pelo conhecimento empírico; E: E relações interpessoais mediadas pela autonomia dos indivíduos"
90;E;2.59177;-0.2033;0.17587;2023;–CH • 1 º DIA • CADERNO 9 • LARANJA –TEXTO 2Paulo Freire construiu uma pedagogia da esperança. Na sua concepção, a história não é algo pronto e acabado. As estruturas de opressão e as desigualdades, apesar de serem naturalizadas, são sócio e historicamente construídas. Daí a importância de os educandos tomarem consciência da sua realidade para, assim, transformá-la.Com base no conceito de ética pedagógica presente nos textos, os educandos tornam-se responsáveis pela;"A: A participação sociopolítica; B: B definição estético-cultural; C: C competição econômica local; D: D manutenção do sistema escolar.; E: E capacitação de mobilidade individual"
71;A;1.04981;1.40616;0.22588;2023;A Cordilheira do Himalaia tem mais de 50 milhões de anos, sendo classificada como a maior cordilheira do planeta. Originário da língua sânscrito, comum na região, seu nome quer dizer “morada da neve”. É possível encontrar nessa cordilheira as quinze maiores montanhas do mundo. Ao todo, existem mais de cem picos, que contam com altitudes bem maiores que 7 000 metros . O Everest, considerado o ponto mais alto da Terra, tem nada menos que 8 848 metros  de altitude, e continua crescendo, aproximadamente, 0,8 milímetro  a cada ano.Qual dinâmica natural é responsável pelo fenômeno apresentado?;"A: A Derrame de lava vulcânica; B: B Encontro de placas tectônicas; C: C Ação do intemperismo químico; D: D Sedimentação de erosão eólica; E: E Derretimento de geleiras glaciais"
46;A;2.42214;-0.62019;0.09595;2023;Quinta conversa: o homem visto de foraMaurice Merleau-PontyEu poderia concluir que a raiva é um pensamento, que estar com raiva é pensar que alguém é detestável, e que esse pensamento, como todos os outros — assim como Descartes o mostrou —, não poderia residir em nenhum fragmento de matéria. A raiva seria, portanto, espírito. Porém, quando me volto para minha própria experiência da raiva, devo confessar que ela não estava fora do meu corpo, mas inexplicavelmente nele.No que se refere ao problema do corpo, a filosofia cartesiana apresenta-se como contraponto ao entendimento expresso no texto por;"A: A apresentar uma visão dualista; B: B confirmar uma tese naturalista; C: C demonstrar uma premissa realista; D: D sustentar um argumento idealista; E: E defender uma posição intencionalista"
47;B;1.53812;0.12887;0.18969;2023;Superar a história da escravidão como principal marca da trajetória do negro no país tem sido uma tônica daqueles que se dedicam a pesquisar as heranças de origem afro à cultura brasileira. A esse esforço de reconstrução da própria história do país, alia-se agora a criação da plataforma digital Ancestralidades. “A história do negro no Brasil vai continuar sendo contada, e cada passo que a gente dá para trás é um passo que a gente avança”, diz Márcio Black, idealizador da plataforma, sobre o estudo de figuras ainda encobertas pela perspectiva histórica imposta pelos colonizadores da América.Em relação ao conhecimento sobre a formação cultural brasileira, iniciativas como a descrita no texto favorecem o(a);"A: A recuperação do tradicionalismo; B: B estímulo ao antropocentrismo; C: C reforço do etnocentrismo; D: D resgate do teocentrismo; E: E crítica ao eurocentrismo"
72;D;2.98259;1.04358;0.22825;2023;A Guerra da PalestinaEscrito durante a Primeira Guerra Mundial, o seguinte trecho faz parte da carta enviada pelo secretário do exterior britânico, Sir Arthur James Balfour, ao banqueiro Lord Rotschild, presidente da Liga Sionista, em 2 de novembro de 1917, a carta ficou conhecida como Declaração Balfour:“O governo de Sua Majestade vê com aprovação o estabelecimento na Palestina de um lar nacional para o povo judeu, e fará todos os esforços para facilitar tal objetivo. Nada será feito que possa prejudicar os direitos civis e religiosos das comunidades não judaicas na Palestina.”A análise do resultado do processo em questão revela que o governo inglês foi incapaz de garantir seu objetivo de;"A: A promover o bem-estar social; B: B negociar o apoio muçulmano; C: C mediar os conflitos territoriais; D: D estimular a cooperação regional; E: E combater os governos autocráticos"
75;A;1.90228;1.5999;0.16847;2023;Descrição do infográfico:  O infográfico representa simulações em duas sequências de mapas-múndi.A primeira sequência de mapas, intitulada Simulação de mudança da temperatura média anual em relação ao período pré-industrial em três cenários de aquecimento global , é constituída de três mapas-múndi, que apresentam variação da média do aquecimento global em 1,5 grau, 2 graus e 4 graus Celsius. Há uma escala de tonalidade indicando o aumento de temperatura, que varia de 0 a 7 graus Celsius, evidenciando um aumento da temperatura em regiões da Terra nos três cenários apresentados, especialmente nas regiões polares.A segunda sequência de mapas, intitulada Simulação de mudança da pluviosidade média anual em relação ao período pré-industrial em três cenários de aquecimento global , é constituída de três mapas-múndi, que apresentam variação da média do aquecimento global em 1,5 grau, 2 graus e 4 graus Celsius. Há uma escala de variação em percentual das chuvas, que começa em menos 40 por cento (mais seco) até mais 40 por cento (mais úmido), indicando uma diminuição das chuvas, principalmente nas médias latitudes, e um aumento das chuvas, especialmente nas altas latitudes e em porções da Zona Equatorial da Terra.Simulação de mudança da temperatura média anual em relação ao período pré-industrial em três cenários de aquecimento globalSimulação de mudança da pluviosidade média anual em relação ao período pré-industrial em três cenários de aquecimento global1,5 °C  de aquecimento global 2 °C  de aquecimento global 4 °C  de aquecimento global1,5 °C  de aquecimento global 2 °C  de aquecimento globalVariação (°C)Mais seco Mais úmidoMais quenteVariação (%)4 °C  de aquecimento global0-40 -30 -20 -10 0 10 20 30 40Fonte: IPCC0,5 11,5 22,5 33,5 44,5 55,5 66,5 7Qual medida é capaz de minimizar as mudanças apresentadas nas simulações?;"A: A Expandir o transporte marítimo; B: B Incentivar os fluxos migratórios; C: C Monitorar as atividades vulcânicas; D: D Controlar as emissões de carbono; E: E Priorizar a utilização de termoelétricas"
89;D;1.40431;0.08591;0.21032;2023;"Memórias póstumas de Brás CubasMachado de AssisNão tinha outra filosofia. Nem eu. Não digo que a Universidade me não tivesse ensinado alguma; mas eu decorei-lhe só as fórmulas, o vocabulário, o esqueleto. Tratei-a como tratei o latim; embolsei três versos de Virgílio, dois de Horácio, uma dúzia de locuções morais e políticas, para as despesas da conversação. Tratei-os como tratei a história e a jurisprudência. Colhi de todas as cousas a fraseologia, a casca, a ornamentação.A descrição crítica do personagem de Machado de Assis assemelha-se às características dos sofistas, contestados pelos filósofos gregos da Antiguidade, porque se mostra alinhada à";"A: A elaboração conceitual de entendimentos; B: B utilização persuasiva do discurso; C: C narração alegórica dos rapsodos; D: D investigação empírica da physis; E: E expressão pictográfica da pólis"
88;A;1.70103;0.11476;0.11185;2023;Havia já muito tempo que a Europa desfrutava os benefícios da vacina e arrancava à morte milhares de inocentes, condenados a serem vítimas do terrível flagelo das bexigas, e o governo de Portugal nunca se lembrara de transmitir ao Brasil a mais útil das descobertas humanas, quando aliás nenhum país mais do que ele carecia deste salutar invento ou se atendesse às vantagens da população ou ao perdimento de imensas somas na mortandade contínua de escravos, que este flagelo devorava. O certo é que mais ocupado de seu ouro que de seus habitantes, Portugal, como em outros muitos casos, esperou que o Brasil por seu próprio impulso remediasse a este mal.Escrito em 1828, o texto expressa a seguinte ideia de origem iluminista:;"A: A As leis observáveis regem o mundo material; B: B O monarca racional promove a sociedade justa; C: C O direito natural justifica a liberdade dos homens; D: D A produção da terra garante a riqueza das nações; E: E A responsabilidade dos governantes assegura a saúde dos povos"
68;E;0.81816;1.56049;0.23382;2023;Os movimentos da agricultura urbana no Rio de Janeiro vêm crescendo nos últimos vinte anos, tanto por meio de reproduções de modelos de vida antigos, vinculados ao resgate dos próprios costumes, como — e cada vez mais — são revelados hábitos inventivos nos quais moradores urbanos de diferentes classes sociais, sem nenhuma referência anterior com o campo, passam a se dedicar a essas atividades. Ao possibilitar o acesso ao plantio e, consequentemente, à alimentação, permite-se uma nova relação com o que se come, reduzindo o percurso da cadeia produtiva e aproximando produtores de consumidores, pois ambos se confundem nas experiências de agricultura urbana.A prática agrícola destacada no texto apresenta como vantagem no espaço urbano a;"A: A ocupação de lugares ociosos; B: B densificação da área central; C: C valorização do mercado externo; D: D priorização de insumos químicos; E: E mecanização de técnicas de cultivo"
60;E;2.53325;0.6643;0.17011;2023;"TEXTO 1O pessimistaGabriel García MárquezGerineldo dorme porque já está conformado com o seu mundo. Porque já sabe tudo o que lhe pode acontecer após haver submetido todos os objetos que o rodeiam a um minucioso inventário de possibilidades. Seu apartamento, mais que um apartamento, é uma teoria de sorte e de azar. Melhor que ninguém, Gerineldo conhece o coeficiente da dilatação de suas janelas e mantém marcado no termômetro, com uma linha vermelha, o ponto em que se quebrarão os vidros, despedaçados em estilhaços de morte. Sabe que os arquitetos e os engenheiros já previram tudo, menos o que nunca já aconteceu.TEXTO 2O ser e o nada: ensaio de ontologia fenomenológicaJean-Paul SartreA situação é o sujeito inteiro (ele não é nada a não ser a sua situação) e é também a coisa inteira (nunca há mais nada senão as coisas). É o sujeito a elucidar as coisas pela sua própria superação, se assim quisermos; ou são as coisas a reenviar ao sujeito a imagem dele. É a total facticidade, a contingência absoluta do mundo, do meu nascimento, do meu lugar, do meu passado, dos meus redores — e é a minha liberdade sem limites que faz com que haja para mim uma facticidade.A postura determinista adotada pelo personagem Gerineldo contrasta com a ideia existencialista contida no pensamento filosófico de Sartre porque";"A: A evidencia a manifestação do inconsciente; B: B nega a possibilidade de transcendência; C: C contraria o conhecimento difuso; D: D sustenta a fugacidade da vida; E: E refuta a evolução biológica"
56;A;3.06915;0.94872;0.17725;2023;O Golpe Militar de 1964 foi implacável no combate ao que restava das Ligas Camponesas, generalizadas na década anterior. No entanto, em relação aos sindicatos, sua atitude foi ambígua. Por meio de acordos com os Estados Unidos, foram concebidos centros sindicais e cursos de liderança com base em princípios conservadores e ministrados por membros da Igreja Católica.Os sindicatos rurais foram tratados da forma descrita no texto porque o governo pretendia utilizá-los para;"A: A controlar as tensões políticas; B: B limitar a legislação trabalhista; C: C divulgar o programa populista; D: D regularizar a propriedade da terra; E: E estimular a oferta de mão de obra"
52;D;1.20452;0.31781;0.22687;2023;Produtores rurais europeus são antigos opositores de um grande acordo com o Mercosul. Na visão deles, existe um nítido risco de concorrência desleal, pois, na Europa, é preciso seguir regras mais rígidas de produção, o que encarece o processo. Assim, eles não conseguiriam competir com os preços, por exemplo, da carne brasileira e teriam seus negócios ameaçados. Por outro lado, o setor industrial europeu se mobiliza a favor do acordo, uma vez que as reduções de tarifas no comércio internacional dariam maior acesso ao mercado sul-americano.  Um exemplo é o setor automotivo europeu, que prevê maior participação e concorrência nos países do Mercosul caso o acordo siga em frente.No contexto do acordo citado, os dois grupos econômicos europeus defendem, respectivamente, a;"A: A restrição dos fluxos migratórios e a maior atuação de sindicatos; B: B ampliação das leis trabalhistas e a plena importação de manufaturados; C: C proteção das florestas nacionais e a ampla transferência de tecnologias; D: D manutenção das barreiras fitossanitárias e a livre circulação de mercadorias; E: E remoção dos entraves alfandegários e a melhor remuneração de empregados"
65;A;1.22125;2.63782;0.30445;2023;Ilusões perdidasHonoré de BalzacDurante a Revolução Francesa, um certo padre Niollant escondeu-se no pequeno castelo de L’Escarbas. Pagou amplamente a hospitalidade do velho fidalgo ocupando-se da educação de sua filha, Anaïs. A presença da mãe em nada modificou essa educação masculina dada a uma jovem criatura já muito inclinada à independência em virtude da vida no campo. O padre transmitiu à aluna sua intrepidez de opiniões e sua facilidade de julgamento, sem pensar que essas qualidades, tão necessárias num homem, se tornam defeitos numa mulher destinada aos humildes afazeres de mãe de família. Embora o padre recomendasse continuamente à aluna ser tanto mais graciosa e modesta quanto seu saber era mais extenso, a senhorita de Nègrepelisse ficou com excelente opinião de si mesma.O comportamento desenvolvido pela personagem evidencia uma postura de;"A: A abandono de laços afetivos; B: B negação da ideia de subjetividade; C: C aceitação da hierarquia de gênero; D: D consolidação da estratificação social; E: E ruptura de valores institucionalizados"
63;A;1.5807;1.18538;0.13863;2023;TEXTO 1Oriunda da Romênia, Genny Gleizer aportou no Brasil em 1932. Assim como milhares de judeus do Leste Europeu, sua vinda para o Brasil ocorreu em um momento de ascensão do antissemitismo na Europa que tornava precárias suas vidas. O Brasil se colocava como uma possibilidade na busca por condições de sobrevivência e desenvolvimento.TEXTO 2A presença judaica no Brasil foi criando aos poucos certas desconfianças que se refletiram em órgãos da imprensa e em círculos intelectuais e políticos. Em parte, essa imagem negativa adviria da onda nacionalista surgida no final dos anos 1910, que concebia imigrantes como concorrentes dos trabalhadores brasileiros, ou como seres improdutivos, exploradores da mão de obra e da riqueza autóctone. Além disso, as elites políticas da época acreditavam que os estrangeiros eram portadores das doutrinas anarquista e comunista, estranhas à “índole do povo brasileiro”. Esses “indesejáveis” seriam um mal externo que corromperia a nação.Conforme descrito nos textos, o tratamento dispensado aos grupos mencionados se fundamentava em;"A: A preceitos teológicos e religiosos; B: B aspectos socioeconômicos e ideológicos; C: C regulamentações territoriais e alfandegárias; D: D orientações constitucionais e estatutárias; E: E decretos legislativos e internacionais"
62;C;0.71667;1.29861;0.03594;2023;Concorrer e competir não são a mesma coisa.  A concorrência pode até ser saudável sempre que a batalha entre agentes, para melhor empreender uma tarefa e obter melhores resultados finais, exige o respeito a certas regras de convivência preestabelecidas ou não. Já a competitividade se funda na invenção de novas armas de luta, num exercício em que a única regra é a conquista da melhor posição. A competitividade é uma espécie de guerra em que tudo vale e, desse modo, sua prática provoca um afrouxamento dos valores morais e um convite ao exercício da violência.De acordo com a diferenciação feita pelo autor, que prática econômica é considerada moralmente condenável?;"A: A Adoção do dumping comercial; B: B Fusão da função administrativa; C: C Criação de holding empresarial; D: D Limitação do mercado monopolista; E: E Modernização da produção industrial"
57;E;2.88883;0.67105;0.18912;2023;"Vigiar e punirMichel FoucaultA economia das ilegalidades se reestruturou com o desenvolvimento da sociedade capitalista. A ilegalidade dos bens foi separada da ilegalidade dos direitos. Divisão que corresponde a uma oposição de classes, pois, de um lado, a ilegalidade mais acessível às classes populares será a dos bens — transferência violenta das propriedades; de outro, à burguesia, então, se reservará a ilegalidade dos direitos: a possibilidade de desviar seus próprios regulamentos e suas próprias leis; e essa grande redistribuição das ilegalidades se traduzirá até por uma especialização dos circuitos judiciários; para as ilegalidades de bens — para o roubo — os tribunais ordinários e os castigos; para as ilegalidades de direitos — fraudes, evasões fiscais, operações comerciais irregulares — jurisdições especiais com transações, acomodações, multas atenuadas etc.O texto apresenta uma relação de cálculo político-econômico  que caracteriza o poder punitivo por meio da";"A: A gestão das ilicitudes pelo sistema judicial; B: B aplicação das sanções pelo modelo equânime; C: C supressão dos crimes pela penalização severa; D: D regulamentação dos privilégios pela justiça social; E: E repartição de vantagens pela hierarquização cultural"
54;C;1.82461;0.19307;0.25114;2023;"Os vapores cruzavam os mares transportando pessoas,  mercadorias e ideias, e ainda carregavam a mala postal, repleta de mensagens. Múltiplas histórias escritas atravessavam o oceano buscando por notícias de filhos e pais, irmãos, maridos e esposas, noivos e noivas. As missivas traziam boas e más novas, comunicavam alegremente nascimentos e casamentos, também doenças e mortes; enviavam declarações de amor e fidelidade, fotos de família; encaminhavam conselhos de velhos, pedidos de ajuda e de dinheiro; expediam cartas bancárias e de chamada. Essa literatura epistolar possibilitava a transmissão e reconstrução das tradições. Os deslocamentos tornaram-se um dos mais potentes produtores de escritura ao longo da história.Conforme o texto, as correspondências trocadas entre imigrantes no Brasil com os seus países de procedência constituíam um dispositivo tecnológico que possibilitava o(a)";"A: A disputa ideológica entre a comunidade de estrangeiros e a de nativos; B: B circularidade cultural entre a sociedade de partida e a de acolhimento; C: C controle doutrinário das narrativas do cotidiano de origem e de destino; D: D fiscalização política dos fluxos de populações do Novo e do Velho Mundo; E: E monitoramento social dos grupos de trabalhadores da cidade e do campo"
