numero_questao;gabarito;NU_PARAM_A;nu_param_B;NU_PARAM_C;ANO;enunciado;alternativas
59;D;2.05053;0.95988;0.14344;2020;         A reabilitação da biografia histórica integrou as aquisições da história social e cultural, oferecendo aos diferentes atores históricos uma importância diferenciada, distinta, individual. Mas não se tratava mais de fazer, simplesmente, a história dos grandes nomes, em formato hagiográfico — quase uma vida de santo —, sem problemas, nem máculas. Mas de examinar os atores abre parêntese ou o ator fecha parêntese  célebres ou não, como testemunhas, como reflexos, como reveladores de uma época.De acordo com o texto, novos estudos têm valorizado a história do indivíduo por se constituir como possibilidade de;"A:  adesão ao método positivista; B:  expressão do papel das elites; C:  resgate das narrativas heroicas; D:  acesso ao cotidiano das comunidades; E:  interpretação das manifestações do divino.Descrição da imagem: Representação cartográfica mostrando o Vale da Grande Fenda, que se estende ao longo da imagem, abrangendo partes da Ásia e da África, com a indicação de vulcões ao longo desse vale"
60;E;2.31975;1.58949;0.11892;2020;         A sociedade como um sistema justo de cooperação social consiste em uma das ideias familiares fundamentais, que dá estrutura e organização à justiça como equidade. A cooperação social guia-se por regras e procedimentos publicamente reconhecidos e aceitos por aqueles que cooperam como sendo apropriados para regular a sua conduta. Diz-se que a cooperação é justa porque seus termos são tais que todos os participantes podem razoavelmente aceitar, desde que todos os demais também o aceitem.No contexto do pensamento político, a ideia apresentada mostra-se consoante o(a);"A:  ideal republicano de governo.; B:  corrente tripartite dos poderes; C:  posicionamento crítico do socialismo; D:  legitimidade do absolutismo monárquico; E:  entendimento do contratualismo moderno"
61;E;1.92473;1.50185;0.12074;2020;"         Com efeito, até a destruição de Cartago, o povo e o Senado romano governavam a República em harmonia e sem paixão, e não havia entre os cidadãos luta por glória ou dominação; o medo do inimigo mantinha a cidade no cumprimento do dever. Mas, assim que o medo desapareceu dos espíritos, introduziram-se os males pelos quais a prosperidade tem predileção, isto é, a libertinagem e o orgulho. O acontecimento histórico mencionado no texto de Salústio, datado de I a.C., manteve correspondência com o processo de";"A:  demarcação de terras públicas.; B:  imposição da escravidão por dívidas; C:  restrição da cidadania por parentesco; D:  restauração de instituições ancestrais; E:  expansão das fronteiras extrapeninsulares"
62;B;2.17784;1.21931;0.26503;2020;         O movimento sedicioso ocorrido na capitania de Pernambuco, no ano 1817, foi analisado de formas diferentes por dois meios de comunicação daquela época. O Correio Braziliense apontou para o fato de ser “a comoção no Brasil motivada por um descontentamento geral, e não por maquinações de alguns indivíduos”. Já a Gazeta do Rio de Janeiro considerou o movimento como um “pontual desvio de norma, apenas uma ‘mancha’ nas ‘páginas da História Portuguesa’, tão distinta pelos testemunhos de amor e respeito que os vassalos desta nação consagram ao seu soberano”.Os fragmentos das matérias jornalísticas sobre o acontecimento, embora com percepções diversas, relacionam-se a um aspecto do processo de independência da colônia luso-americana expresso em dissensões entre;"A:  quadros dirigentes em torno da abolição da ordem escravocrata; B:  grupos regionais acerca da configuração político--territorial; C:  intelectuais laicos acerca da revogação do domínio eclesiástico; D:  homens livres em torno da extensão do direito de voto; E:  elites locais acerca da ordenação do monopólio fundiário"
63;D;3.55293;1.2341;0.18404;2020;"         Declaração de Direitos do Homem e do Cidadão – 1789Os representantes do povo francês, tendo em vista que a ignorância, o esquecimento ou o desprezo dos direitos do homem são as únicas causas dos males públicos e da corrupção dos governos, resolveram declarar solenemente os direitos naturais, inalienáveis e sagrados do homem, a fim de que esta declaração, sempre presente em todos os membros do corpo social, lhes lembre permanentemente seus direitos e seus deveres; a fim de que as reivindicações dos cidadãos, fundadas em princípios simples e incontestáveis, se dirijam sempre à conservação da Constituição e à felicidade geral.Esse documento, elaborado no contexto da Revolução Francesa, reflete uma profunda mudança social ao estabelecer a";"A:  manutenção das terras comunais; B:  supressão do poder constituinte; C:  falência da sociedade burguesa; D:  paridade do tratamento jurídico; E:  abolição dos partidos políticos"
64;E;3.71752;1.25879;0.16922;2020;         Na Grécia, o conceito de povo abrange tão somente aqueles indivíduos considerados cidadãos. Assim é possível perceber que o conceito de povo era muito restritivo. Mesmo tendo isso em conta, a forma democrática vivenciada e experimentada pelos gregos atenienses nos séculos IV e V a.C. pode ser caracterizada, fundamentalmente, como direta.Naquele contexto, a emergência do sistema de governo mencionado no excerto promoveu o(a);"A:  competição para a escolha de representantes; B:  campanha pela revitalização das oligarquias; C:  estabelecimento de mandatos temporários; D:  declínio da sociedade civil organizada; E:  participação no exercício do poder"
65;D;2.10695;0.73908;0.14776;2020;         Dois grandes eventos históricos tornaram possível um caso como o de Menocchio: a invenção da imprensa e a Reforma. A imprensa lhe permitiu confrontar os livros com a tradição oral em que havia crescido e lhe forneceu as palavras para organizar o amontoado de ideias e fantasias que nele conviviam. A Reforma lhe deu audácia para comunicar o que pensava ao padre do vilarejo, conterrâneos, inquisidores — mesmo não tendo conseguido dizer tudo diante do papa, dos cardeais e dos príncipes, como queria.Os acontecimentos históricos citados ajudaram esse indivíduo, no século XVI, a repensar a visão católica do mundo ao possibilitarem a;"A:  consulta pública das bibliotecas reais; B:  sofisticação barroca do ritual litúrgico; C:  aceitação popular da educação secular; D:  interpretação autônoma dos textos bíblicos; E:  correção doutrinária das heresias medievais"
66;D;1.93888;0.76774;0.16887;2020;         Aventuras de Alice: no País das Maravilhas, Através do espelho e outros textos, Lewis Carroll“Devo estar chegando perto do centro da Terra. Deixe ver: deve ter sido mais de seis mil quilômetros, por aí...”  abre parêntese  como se vê, Alice tinha aprendido uma porção de coisas desse tipo na escola, e embora essa não fosse uma oportunidade lá muito boa de demonstrar conhecimentos, já que não havia ninguém por perto para escutá-la, em todo caso era bom praticar um pouco fecha parêntese “... sim, deve ser mais ou menos essa a distância... mas então qual seria a latitude ou longitude em que estou?” abre parêntese Alice não tinha a menor ideia do que fosse latitude ou longitude, mas achou que eram palavras muito imponentes fecha parêntese .O texto descreve uma confusão da personagem em relação;"A:  ao tipo de projeção cartográfica; B:  aos contornos dos fusos horários; C:  à localização do norte magnético; D:  aos referenciais de posição relativa; E:  às distorções das formas continentais"
67;A;3.86355;0.08927;0.13133;2020;         A arte pré-histórica africana foi incontestavelmente um veículo de mensagens pedagógicas e sociais. Os San, que constituem hoje o povo mais próximo da realidade das representações rupestres, afirmam que seus antepassados lhes explicaram sua visão do mundo a partir desse gigantesco livro de imagens que são as galerias. A educação dos povos que desconhecem a escrita está baseada sobretudo na imagem e no som, no audiovisual.De acordo com o texto, a arte mencionada é importante para os povos que a cultivam por colaborar para o(a);"A:  transmissão dos saberes acumulados; B:  expansão da propriedade individual; C:  ruptura da disciplina hierárquica; D:  surgimento dos laços familiares; E:  rejeição de práticas exógenas"
68;E;1.63342;3.51778;0.12276;2020;         Uma breve introdução à filosofia, Thomas NagelSerá que as coisas lhe pareceriam diferentes se, de fato, todas elas existissem apenas na sua mente — se tudo o que você julgasse ser o mundo externo real fosse apenas um sonho ou alucinação gigante, de que você jamais fosse despertar? Se assim fosse, então é claro que você nunca poderia despertar, como faz quando sonha, pois significaria que não há mundo “real” no qual despertar. Logo, não seria exatamente igual a um sonho ou alucinação normal.O texto confere visibilidade a uma doutrina filosófica contemporânea conhecida como:;"A:  Personalismo, que vincula a realidade circundante aos domínios do pessoal; B:  Falsificacionismo, que estabelece ciclos de problemas para refutar uma conjectura; C:  Falibilismo, que rejeita mecanismos mentais para sustentar uma crença inequívoca; D:  Idealismo, que nega a existência de objetos independentemente do trabalho cognoscente; E:  Solipsismo, que reconhece limitações cognitivas para compreender uma experiência compartilhada"
69;C;1.02685;0.10876;0.19583;2020;         TEXTO I TEXTO IIO Rio Tietê está morto. Ao menos uma parte dele: 137 quilômetros, para ser mais preciso. Uma pesquisa da Fundação SOS Mata Atlântica mostra que, em 2016, o trecho do rio com qualidade de água classificada como ruim ou péssima começa em Itaquaquecetuba, passa por toda a Região Metropolitana de São Paulo e chega até Cabreúva, já no interior de São Paulo. Nesse trecho, a água não tem oxigênio suficiente para abrigar vida.Considerando a análise dos textos, a condição atual desse rio tem como origem a ;"A:  valorização do sítio urbano; B:  extinção da vegetação nativa.; C:  recepção de densa carga de dejetos; D:  captação desordenada do regime pluvial; E:  expansão do uso de defensivos químicos.Descrição da imagem: Foto panorâmica de um trecho do Rio Tietê, margeado pelas construções na cidade de São Paulo"
70;D;2.78486;0.55811;0.19808;2020;"         Uma investigação sobre o entendimento humano, David HumeAdão, ainda que supuséssemos que suas faculdades racionais fossem inteiramente perfeitas desde o início, não poderia ter inferido da fluidez e transparência da água que ela o sufocaria, nem da luminosidade e calor do fogo que este poderia consumi-lo. Nenhum objeto jamais revela, pelas qualidades que aparecem aos sentidos, nem as causas que o produziram, nem os efeitos que dele provirão; e tampouco nossa razão é capaz de extrair, sem auxílio da experiência, qualquer conclusão referente à existência efetiva de coisas ou questões de fato.Segundo o autor, qual é a origem do conhecimento humano?";"A:  A potência inata da mente.; B:  A revelação da inspiração divina; C:  O estudo das tradições filosóficas; D:  A vivência dos fenômenos do mundo; E:  O desenvolvimento do raciocínio abstrato"
71;D;1.02714;0.71578;0.17357;2020;         TEXTO IO aumento de casos suspeitos de febre amarela em Minas pode estar relacionado à tragédia de Mariana, em 2015, segundo a bióloga da Fiocruz Márcia Chame. A hipótese tem como ponto de partida a localização das cidades mineiras que identificaram até o momento casos de pacientes com sintomas da doença. Grande parte está na região próxima do Rio Doce, afetado pelo rompimento da Barragem de Fundão, em novembro de 2015. TEXTO IIPor outro lado, Servio Ribeiro considera remota a possibilidade de influência da tragédia de Mariana (MG) neste surto de febre amarela em Minas Gerais. “A febre amarela é uma doença de interior de floresta. O mosquito que a transmite põe ovos em cavidades de árvores e em bromélias. É um mosquito da estrutura da floresta. Ele não se relaciona muito com grandes corpos-d’água e com rios. As cidades afetadas pela doença estão em uma região onde os rejeitos não chegaram com força para derrubar a floresta”, diz o biólogo.Sobre a tragédia de Mariana, os textos apresentam divergência quanto ao(à);"A:  poluição dos rios locais; B:  identificação da área afetada; C:  destruição da vegetação nativa; D:  aparecimento de enfermidade endêmica; E:  surgimento de comunidades desabrigadas"
72;C;1.63725;1.31747;0.18855;2020;         Os seringueiros amazônicos eram invisíveis no cenário nacional nos anos 1970. Começaram a se articular como um movimento agrário no início dos anos 1980, e na década seguinte conseguiram reconhecimento nacional, obtendo a implantação das primeiras reservas extrativas após o assassinato de Chico Mendes. Assim, em vinte anos, os camponeses da floresta passaram da invisibilidade à posição de paradigma de desenvolvimento sustentável com participação popular.De acordo com o texto, a visibilidade dos seringueiros amazônicos foi estabelecida pela relação entre;"A:  crescimento econômico e migração de trabalhadores; B:  produção de borracha e escassez de recursos naturais; C:  reivindicação de terra e preservação de mata nativa; D:  incentivo governamental e conservação de territórios; E:  modernização de plantio e comércio de látex"
73;C;2.11495;1.84337;0.12869;2020;         Porque todos confessamos não se poder viver sem alguns escravos, que busquem a lenha e a água, e façam cada dia o pão que se come, e outros serviços que não são possíveis poderem-se fazer pelos Irmãos Jesuítas, máxime sendo tão poucos, que seria necessário deixar as confissões e tudo mais. Parece-me que a Companhia de Jesus deve ter e adquirir escravos, justamente, por meios que as Constituições permitem, quando puder para nossos colégios e casas de meninos.O texto explicita premissas da expansão ultramarina portuguesa ao buscar justificar a;"A:  propagação do ideário cristão; B:  valorização do trabalho braçal; C:  adoção do cativeiro na Colônia; D:  adesão ao ascetismo contemplativo; E:  alfabetização dos indígenas nas Missões"
74;A;2.73973;0.99387;0.26428;2020;         As cidades de Puebla, no México, e Legazpi, nas Filipinas, não têm quase nada em comum. Estão muito longe uma da outra e são habitadas por povos muito diferentes. O que as une é um trágico detalhe de sua geografia. Elas foram erguidas na vizinhança de alguns dos vulcões mais perigosos do mundo: o mexicano Popocatepétl e o filipino Mayon. Seus habitantes precisam estar prontos para correr a qualquer hora. Eles fazem parte dos 550 milhões de indivíduos que moram em zonas de risco vulcânico no mundo. Ao contrário do que seria sensato, continuam ali, indiferentes ao perigo que os espreita.A característica física que justifica a fixação do homem nos locais apresentados no texto é a ocorrência de;"A:  solo fértil; B:  encosta íngreme; C:  vegetação diversificada; D:  drenagem eficiente; E:  clima ameno"
75;D;2.30836;1.49244;0.2204;2020;         Ao abrigo do teto, sua jornada de fé começava na sala de jantar. Na pequena célula cristã, dividia-se a refeição e durante elas os crentes conversavam, rezavam e liam cartas de correligionários residentes em locais diferentes do Império Romano abre parêntese  século II da Era Cristã fecha parêntese . Esse ambiente garantia peculiar apoio emocional às experiências intensamente individuais que abrigava.Um motivo que explica a ambientação da prática descrita no texto encontra-se no(a);"A:  regra judaica, que pregava a superioridade espiritual dos cultos das sinagogas; B:  moralismo da legislação, que dificultava as reuniões abertas da juventude livre; C:  adesão do patriciado, que subvertia o conceito original dos valores estrangeiros; D:  decisão política, que censurava as manifestações públicas da doutrina dissidente; E:  violência senhorial, que impunha a desestruturação forçada das famílias escravas"
76;E;2.20464;1.56358;0.14004;2020;         A colisão entre uma placa continental e uma oceânica provocará a subducção desta última sob a placa continental, que, a exemplo dos arcos e ilhas, produzirá um arco magmático na borda do continente, composto por rochas vulcânicas acompanhado de deformações e metamorfismo tanto de rochas preexistentes como de parte das rochas formadas no processo.Qual feição fisiográfica é gerada pelo processo tectônico apresentado?;"A:  Planícies abissais; B:  Planaltos cristalinos; C:  Depressões absolutas; D:  Bacias sedimentares; E:  Dobramentos modernos"
77;C;1.72233;0.22539;0.22096;2020;         O cântico da terra, Cora Coralina (fragmento)  Eu sou a terra, eu sou a vida.A ti, ó lavrador, tudo quanto é meu.Teu arado, tua foice, teu machado.O berço pequenino de teu filho.O algodão de tua vestee o pão de tua casa.E um dia bem distantea mim tu voltarás.E no canteiro materno de meu seiotranquilo dormirás.Plantemos a roça.Lavremos a gleba.No contexto das distintas formas de apropriação da terra, o poema de Cora Coralina valoriza a relação entre;"A:  grileiros e controle territorial; B:  meeiros e divisão do trabalho; C:  camponeses e uso da natureza; D:  indígenas e manejo agroecológico; E:  latifundiários e fertilização do solo"
78;B;2.14778;2.28546;0.17138;2020;"         Montaigne deu o nome para um novo gênero literário; foi dos primeiros a instituir na literatura moderna um espaço privado, o espaço do “eu”, do texto íntimo. Ele cria um novo processo de escrita filosófica, no qual hesitações, autocríticas, correções entram no próprio texto.O novo gênero de escrita aludido no texto é o(a)";"A:  confissão, que relata experiências de transformação; B:  ensaio, que expõe concepções subjetivas de um tema. ; C:  carta, que comunica informações para um conhecido; D:  meditação, que propõe preparações para o conhecimento; E:  diálogo, que discute assuntos com diferentes interlocutores"
79;C;5.86603;1.02878;0.11527;2020;"         Declaração de Salamanca – 1994Acreditamos e proclamamos que: toda criança tem direito fundamental à educação e deve ser dada a oportunidade de atingir e manter o nível adequado de aprendizagem; toda criança possui características, interesses, habilidades e necessidades de aprendizagem que são únicas; sistemas educacionais deveriam ser designados e programas educacionais deveriam ser implementados no sentido de se levar em conta a vasta diversidade de tais características e necessidades.Como signatário da Declaração citada, o Brasil comprometeu-se com a elaboração de políticas públicas educacionais que contemplem a";"A:  criação de privilégios; B:  contenção dos gastos; C:  pluralidade dos sujeitos; D:  padronização do currículo; E:  valorização da meritocracia"
80;C;2.63281;1.21099;0.28106;2020;         TEXTO IO guardador de rebanhos, Fernando Pessoa (fragmento)Os meus pensamentos são todos sensações.Penso com os olhos e com os ouvidosE com as mãos e os pésE com o nariz e a boca.TEXTO IIFenomenologia da percepção, Maurice Merleau-PontyTudo aquilo que sei do mundo, mesmo por ciência, eu o sei a partir de uma visão minha ou de uma experiência do mundo sem a qual os símbolos da ciência não poderiam dizer nada.Os textos mostram-se alinhados a um entendimento acerca da ideia de conhecimento, numa perspectiva que ampara a;"A:  anterioridade da razão no domínio cognitivo; B:  confirmação da existência de saberes inatos; C:  valorização do corpo na apreensão da realidade; D:  verificabilidade de proposições no campo da lógica; E:  possibilidade de contemplação de verdades atemporais"
81;C;1.41212;1.60777;0.2112;2020;         A Divisão Internacional do Trabalho significa que alguns países se especializam em ganhar e outros, em perder. Nossa comarca no mundo, que hoje chamamos América Latina, foi precoce: especializou-se em perder desde os remotos tempos em que os europeus do Renascimento se aventuraram pelos mares e lhe cravaram os dentes na garganta. Passaram-se os séculos e a América Latina aprimorou suas funções.Escrito na década de 1970, o texto considera a participação da América Latina na Divisão Internacional do Trabalho marcada pela;"A:  produção inovadora de padrões de tecnologia; B:  superação paulatina do caráter agroexportador; C:  apropriação imperialista dos recursos territoriais; D:  valorização econômica dos saberes tradicionais; E:  dependência externa do suprimento de alimentos"
82;B;2.20063;1.67407;0.24121;2020;         Sexto rei sumério abre parêntese governante entre os séculos XVIII e XVII a.C. fecha parêntese e nascido em Babel, “Khammu-rabi” abre parêntese pronúncia em babilônio fecha parêntese foi fundador do I Império Babilônico abre parêntese correspondente ao atual Iraque fecha parêntese, unificando amplamente o mundo mesopotâmico, unindo os semitas e os sumérios e levando a Babilônia ao máximo esplendor. O nome de Hamurabi permanece indissociavelmente ligado ao código jurídico tido como o mais remoto já descoberto: o Código de Hamurabi. O legislador babilônico consolidou a tradição jurídica, harmonizou os costumes e estendeu o direito e a lei a todos os súditos.Nesse contexto de organização da vida social, as leis contidas no Código citado tinham o sentido de;"A:  assegurar garantias individuais aos cidadãos livres; B:  tipificar regras referentes aos atos dignos de punição; C:  conceder benefícios de indulto aos prisioneiros de guerra; D:  promover distribuição de terras aos desempregados urbanos; E:  conferir prerrogativas políticas aos descendentes de estrangeiros"
83;B;4.43583;1.68003;0.27045;2020;         Desde o mundo antigo e sua filosofia, que o trabalho tem sido compreendido como expressão de vida e degradação, criação e infelicidade, atividade vital e escravidão, felicidade social e servidão. Trabalho e fadiga. Na Modernidade, sob o comando do mundo da mercadoria e do dinheiro, a prevalência do negócio abre parêntese negar o ócio fecha parêntese  veio sepultar o império do repouso, da folga e da preguiça, criando uma ética positiva do trabalho.O processo de ressignificação do trabalho nas sociedades modernas teve início a partir do surgimento de uma nova mentalidade, influenciada pela;"A:  reforma higienista, que combateu o caráter excessivo e insalubre do trabalho fabril; B:  Reforma Protestante, que expressou a importância das atividades laborais no mundo secularizado; C:  força do sindicalismo, que emergiu no esteio do anarquismo reivindicando direitos trabalhistas; D:  participação das mulheres em movimentos sociais, defendendo o direito ao trabalho; E:  visão do catolicismo, que, desde a Idade Média, defendia a dignidade do trabalho e do lucro"
84;E;3.04125;1.73772;0.29717;2020;         É difícil imaginar que nos anos 1990, num país com setores da população na pobreza absoluta e sem uma rede de benefícios sociais em que se apoiar, um governo possa abandonar o papel de promotor de programas de geração de emprego, de assistência social, de desenvolvimento da infraestrutura e de promoção de regiões excluídas, na expectativa de que o mercado venha algum dia a dar uma resposta adequada a tudo isso.Nesse contexto, a criticada postura dos governos frente à situação social do país coincidiu com a priorização de que medidas?;"A:  Expansão dos investimentos nas empresas públicas e nos bancos estatais; B:  Democratização do crédito habitacional e da aquisição de moradias populares; C:  Enxugamento da carga fiscal individual e da contribuição tributária empresarial; D:  Reformulação do acesso ao ensino superior e do financiamento científico nacional; E:  Reforma das políticas macroeconômicas e dos mecanismos de controle inflacionário"
