numero_questao;gabarito;NU_PARAM_A;nu_param_B;NU_PARAM_C;ANO;enunciado;alternativas
56;E;3.17381;0.77149;0.09188;2019;TEXTO IOuve o barulho do rio, meu filhoDeixa esse som te embalar As folhas que caem no rio, meu filho Terminam nas águas do mar Quando amanhã por acaso faltar Uma alegria no seu coração Lembra do som dessas águas de lá Faz desse rio a sua oração.TEXTO IIO atrativo ecoturístico não é somente o banho de cachoeira, sentar e caminhar pela praia, cavalgar,  mas conhecer a biodiversidade, às vezes supostamente em extinção. Observar baleias, nadar com o golfinho, tocar em corais, sair ao encontro de dezenas de jacarés em seu hábitat natural são símbolos que fascinam um ecoturista. A natureza é transformada em espetáculo diferente da vida urbana moderna.São identificadas nos textos, respectivamente, as seguintes posturas em relação à natureza:;"A: Exploração e romantização; B: Sacralização e profanação; C: Preservação e degradação; D: Segregação e democratização; E: Idealização e mercantilização"
57;E;2.33881;0.22143;0.04965;2019;A maior parte das agressões e manifestações discriminatórias contra as religiões de matrizes africanas ocorrem em locais públicos (57 por cento ). É na rua, na via pública, que tiveram lugar mais de dois terços  das agressões, geralmente em locais próximos às casas de culto dessas religiões. O transporte público também é apontado como um local em que os adeptos das religiões de matrizes africanas são discriminados, geralmente quando se encontram paramentados por conta dos preceitos religiosos.As práticas descritas no texto são incompatíveis com a dinâmica de uma sociedade laica e democrática porque;"A: asseguram as expressões multiculturais; B: promovem a diversidade de etnias; C: falseiam os dogmas teológicos; D: estimulam os rituais sincréticos; E: restringem a liberdade de credo"
58;B;3.73216;1.13742;0.16303;2019;TEXTO IA centralização econômica, o protecionismo e a expansão ultramarina engrandeceram o Estado,  embora beneficiassem a burguesia incipiente.TEXTO IIAs interferências da legislação e das práticas exclusivistas restringem a operação benéfica da lei natural na esfera das relações econômicas.Entre os séculos XVI e XIX, diferentes concepções sobre as relações entre Estado e economia foram formuladas. Tais concepções, associadas a cada um dos textos, confrontam-se, respectivamente, na oposição entre as práticas de;"A: valorização do pacto colonial — combate à livre-  -iniciativa; B: defesa dos monopólios régios — apoio à livre concorrência; C: formação do sistema metropolitano — crítica à livre navegação; D: abandono da acumulação metalista — estímulo ao livre-comércio; E: eliminação das tarifas alfandegárias — incentivo ao livre-cambismo"
59;C;1.5682;-0.25115;0.00814;2019;A lenda diz que, em um belo dia ensolarado, Newton estava relaxando sob uma macieira. Pássaros gorjeavam em suas orelhas. Havia uma brisa gentil.  Ele cochilou por alguns minutos. De repente,  uma maçã caiu sobre a sua cabeça e ele acordou com um susto. Olhou para cima. “Com certeza um pássaro ou um esquilo derrubou a maçã da árvore”, supôs. Mas não havia pássaros ou esquilos na árvore por perto.  Ele, então, pensou: “Apenas alguns minutos antes, a maçã estava pendurada na árvore. Nenhuma força externa fez ela cair. Deve haver alguma força subjacente que causa a queda das coisas para a terra”.Em contraponto a uma interpretação idealizada, o texto aponta para a seguinte dimensão fundamental da ciência moderna:;"A: Falsificação de teses; B: Negação da observação; C: Proposição de hipóteses; D: Contemplação da natureza; E: Universalização de conclusões"
60;B;2.3107;1.45829;0.17477;2019;"Dificilmente passa-se uma noite sem que algum sitiante tenha seu celeiro ou sua pilha de cereais destruídos pelo fogo. Vários trabalhadores não diretamente envolvidos nos ataques pareciam  apoiá-los, como se vê neste depoimento ao The Times : “deixa queimar, pena que não foi a casa”; “podemos nos aquecer agora”; “nós só queríamos algumas batatas,  há um fogo ótimo para cozinhá-las”.A revolta descrita no texto, ocorrida na Inglaterra no século XIX, foi uma reação ao seguinte processo socioespacial:";"A: Restrição da propriedade privada; B: Expropriação das terras comunais; C: Imposição da estatização fundiária; D: Redução da produção monocultora; E: Proibição das atividades artesanais"
61;A;1.39689;1.31818;0.11442;2019;Entre os combatentes estava a mais famosa heroína da Independência. Nascida em Feira de Santana, filha de lavradores pobres, Maria Quitéria de Jesus tinha trinta anos quando a Bahia começou a pegar em armas contra os portugueses. Apesar da proibição de mulheres nos batalhões de voluntários,  decidiu se alistar às escondidas. Cortou os cabelos, amarrou os seios, vestiu-se de homem e incorporou-se às fileiras brasileiras com o nome de Soldado Medeiros.No processo de Independência do Brasil, o caso mencionado é emblemático porque evidencia a;"A: rigidez hierárquica da estrutura social; B: inserção feminina nos ofícios militares; C: adesão pública dos imigrantes portugueses; D: flexibilidade administrativa do governo imperial; E: receptividade metropolitana aos ideais emancipatórios"
62;D;0.61655;1.00168;0.04145;2019;A reestruturação global da indústria, condicionada pelas estratégias de gestão global da cadeia de valor dos grandes grupos transnacionais, promoveu um forte deslocamento do processo produtivo, até mesmo de plantas industriais inteiras, e redirecionou os fluxos de produção e de investimento. Entretanto, o aumento da participação dos países em desenvolvimento no produto global deu-se de forma bastante assimétrica quando se compara o dinamismo dos países do leste asiático com o dos demais países, sobretudo os latino-americanos, no período 1980-2000.A dinâmica de transformação da geografia das indústrias descrita expõe a complementaridade entre dispersão espacial  e;"A: autonomia tecnológica; B: crises de abastecimento; C: descentralização política; D: concentração econômica; E: compartilhamento de lucros"
63;C;2.22546;0.46653;0.15939;2019;Descrição da imagem:  Representação de um mapa intitulado “Regiões Áridas e Semiáridas do mundo”. No Hemisfério Norte há a incidência acentuada de regiões áridas (deserto), com entorno semiárido em cada uma delas, no leste dos Estados Unidos e México, no norte da África e sul da Europa e em boa parte da Ásia (todos à altura da linha do Trópico de Câncer). No Hemisfério Sul há a incidência de regiões áridas (deserto), com entorno semiárido em cada uma delas, na Cordilheira dos Andes (à altura da linha do Trópico de Capricórnio), no sudoeste da África e no centro da Austrália. No Brasil, entre a linha do Equador e o Trópico de Capricórnio, há apenas a incidência de uma região semiárida, sem a incidência de região árida (deserto).No Hemisfério Sul, a sequência latitudinal dos desertos representada na imagem sofre uma interrupção no Brasil devido à seguinte razão:;"A: Existência de superfícies de intensa refletividade; B: Preponderância de altas pressões atmosféricas; C: Influência de umidade das áreas florestais; D: Predomínio de correntes marinhas frias; E: Ausência de massas de ar continentais"
64;B;1.78628;1.34891;0.18079;2019;De fat o, não é porque o homem pode usar a vontade livre para pecar que se deve supor que Deus a concedeu para isso. Há, portanto, uma razão pela qual Deus deu ao homem esta característica, pois sem ela não poderia viver e agir corretamente. Pode-se compreender, então, que ela foi concedida ao homem para esse fim, considerando-se que se um homem a usa para pecar, recairão sobre ele as punições divinas. Ora, isso seria injusto se a vontade livre tivesse sido dada ao homem não apenas para agir corretamente, mas também para pecar. Na verdade, por que deveria ser punido aquele que usasse sua vontade para o fim para o qual ela lhe foi dada?Nesse texto, o filósofo cristão Agostinho de Hipona sustenta que a punição divina tem como fundamento o(a);"A: desvio da postura celibatária; B: insuficiência da autonomia moral; C: afastamento das ações de desapego; D: distanciamento das práticas de sacrifício; E: violação dos preceitos do Velho Testamento"
65;E;1.35668;1.69195;0.10234;2019;Localizado a 160 km da cidade de Porto Velho (capital do estado de Rondônia), nos limites da Reserva Extrativista Jaci-Paraná e Terra Indígena Karipunas, o povoado de União Bandeirantes surgiu em 2000 a partir de movimentos de camponeses, madeireiros, pecuaristas e grileiros que, à revelia do ordenamento territorial e diante da passividade governamental, demarcaram e invadiram terras na área rural  fundando a vila. Atualmente, constitui-se na região de maior produção agrícola e leiteira do município de Porto Velho, fornecendo, inclusive, alimentos para a Hidrelétrica de Jirau.;"A: dinâmica de ocupação territorial descrita foi decorrente daA mecanização do processo produtivo; B: adoção da colonização dirigida; C: realização de reforma agrária; D: ampliação de franjas urbanas; E: expansão de frentes pioneiras"
66;E;1.14176;0.61713;0.00161;2019;Em nenhuma outra época o corpo magro adquiriu um sentido de corpo ideal e esteve tão em evidência como nos dias atuais: esse corpo, nu ou vestido, exposto em diversas revistas femininas e masculinas, está na moda: é capa de revistas, matérias de jornais, manchetes publicitárias, e se transformou em sonho de consumo para milhares de pessoas. Partindo dessa concepção, o gordo passa a ter um corpo visivelmente sem comedimento, sem saúde, um corpo estigmatizado pelo desvio, o desvio pelo excesso. Entretanto, como afirma a escritora Marylin Wann, é perfeitamente possível ser gordo e saudável. Frequentemente os gordos adoecem não por causa da gordura, mas sim  pelo estresse, pela opressão a que são submetidos.No texto, o tratamento predominante na mídia sobre a relação entre saúde e corpo recebe a seguinte crítica:;"A: Difusão das estéticas antigas; B: Exaltação das crendices populares; C: Propagação das conclusões científicas; D: Reiteração dos discursos hegemônicos; E: Contestação dos estereótipos consolidados"
67;D;1.22262;0.2453;0.17471;2019;No sistema  capitalista, as muitas manifestações de crise criam condições que forçam a algum tipo de racionalização. Em geral, essas crises periódicas têm o efeito de expandir a capacidade produtiva e de renovar as condições de acumulação. Podemos conceber cada crise como uma mudança do processo de acumulação para um nível novo e superior.A condição para a inclusão dos trabalhadores no novo processo produtivo descrito no texto é a;"A: associação sindical; B: participação eleitoral; C: migração internacional; D: qualificação profissional; E: regulamentação funcional"
68;B;2.89534;0.60872;0.22906;2019;Constituição do Império do Brasil de 1824Artigo  90. As nomeações dos deputados e senadores para a Assembleia Geral, e dos membros dos Conselhos Gerais das províncias, serão feitas  por eleições, elegendo a massa dos cidadãos ativos em  assembleias paroquiais, os eleitores de província,  e estes, os representantes da nação e província.Artigo  92. São excluídos de votar nas assembleias paroquiais:I. Os menores de vinte e cinco anos, nos quais se não compreendem os casados, os oficiais militares, que forem maiores de vinte e um anos, os bacharéis formados e os clérigos de ordens sacras.II. Os filhos de famílias, que estiverem na companhia de seus pais, salvo se servirem a ofícios públicos.III. Os criados de servir, em cuja classe não entram os guarda-livros, e primeiros caixeiros das casas de comércio, os criados da Casa Imperial,  que não forem de galão branco, e os administradores das fazendas rurais e fábricas.IV. Os religiosos e quaisquer que vivam em comunidade claustral.V. Os que não tiverem de renda líquida anual cem mil réis por bens de raiz, indústria, comércio,  ou emprego.De acordo com os artigos do dispositivo legal apresentado, o sistema eleitoral instituído no início do Império é marcado pelo(a);"A: representação popular e sigilo individual; B: voto indireto e perfil censitário; C: liberdade pública e abertura política; D: ética partidária e supervisão estatal; E: caráter liberal e sistema parlamentar"
69;B;2.63717;1.07054;0.22582;2019;Descrição da imagem: Fotografia de uma rua calçada e bem conservada. No fim dos paralelepípedos e meio fio do calçamento há um pequeno jardim, onde se lê na lateral a palavra “veracidade”. No fundo da imagem há um muro com diversos grafites.Fala-se aqui de uma arte criada nas ruas e para  as ruas, marcadas antes de tudo pela vida cotidiana, seus conflitos e suas possibilidades, que poderiam  envolver técnicas, agentes e temas que não fossem encontrados nas instituições mais tradicionais e formais.A manifestação artística expressa na imagem e  apresentada no texto integra um movimento contemporâneo de;"A: regulação das relações sociais; B: apropriação dos espaços públicos; C: padronização das culturas urbanas; D: valorização dos formalismos estéticos; E: revitalização dos patrimônios históricos"
70;E;2.44871;1.81367;0.12029;2019;TEXTO I – Crítica da razão prática , de Immanuel KantDuas coisas enchem o ânimo de admiração e veneração sempre crescentes: o céu estrelado sobre mim e a lei moral em mim.TEXTO II – Kant (relido) , de Orides FontelaDuas coisas admiro: a dura lei cobrindo-me e o estrelado céu dentro de mim.A releitura realizada pela poeta inverte as seguintes ideias centrais do pensamento kantiano:;"A: Possibilidade da liberdade e obrigação da ação; B: Aprioridade do juízo e importância da natureza; C: Necessidade da boa vontade e crítica da metafísica; D: Prescindibilidade do empírico e autoridade da razão; E: Interioridade da norma e fenomenalidade do mundo"
71;A;0.73411;1.20733;0.01008;2019;A soberania dos cidadãos dotados de plenos direitos era imprescindível para a existência da cidade-estado. Segundo os regimes políticos, a proporção desses cidadãos em relação à população total dos homens livres podia variar muito, sendo bastante pequena nas aristocracias e oligarquias e maior nas democracias.Nas cidades-estado da Antiguidade Clássica, a proporção de cidadãos descrita no texto é explicada pela adoção do seguinte critério para a participação política:;"A: Controle da terra; B: Liberdade de culto; C: Igualdade de gênero; D: Exclusão dos militares; E: Exigência da alfabetização"
72;D;1.20499;0.975;0.146;2019;"A Revolta da Vacina (1904) mostrou claramente o aspecto defensivo, desorganizado, fragmentado da ação popular. Não se negava o Estado, não se reivindicava participação nas decisões políticas; defendiam-se valores e direitos considerados acima da  intervenção do Estado.A mobilização analisada representou um alerta,  na medida em que a ação popular questionava";"A: a alta de preços; B: a política clientelista; C: as reformas urbanas; D: o arbítrio governamental; E: as práticas eleitorais"
73;B;3.04427;1.36609;0.23176;2019;A partir da segunda metade do século XVIII,  o número de escravos recém-chegados cresce no Rio e se estabiliza na Bahia. Nenhum lugar servia tão bem à recepção de escravos quanto o Rio de Janeiro.Na matéria, o jornalista informa uma mudança na dinâmica do tráfico atlântico que está relacionada à seguinte atividade:;"A: Coleta de drogas do sertão; B: Extração de metais preciosos; C: Adoção da pecuária extensiva; D: Retirada de madeira do litoral; E: Exploração da lavoura de tabaco"
74;B;1.69675;2.03032;0.19839;2019;"A ocasião fez o ladrão: Francis Drake travava sua guerra de pirataria contra a Espanha papista quando roubou as tropas de mulas que levavam o ouro do Peru para o Panamá. Graças à cumplicidade da rainha Elizabeth I, ele reincide e saqueia as costas do Chile e do Peru antes de regressar pelo Oceano Pacífico, e depois pelo Índico. Ora, em Ternate ele oferece sua proteção a um sultão revoltado com os portugueses; assim nasce o primeiro entreposto inglês ultramarino.A tática adotada pela Inglaterra do século XVI, conforme citada no texto, foi o meio encontrado para";"A: restabelecer o crescimento da economia mercantil; B: conquistar as riquezas dos territórios americanos; C: legalizar a ocupação de possessões ibéricas; D: ganhar a adesão das potências europeias; E: fortalecer as rotas do comércio marítimo"
75;A;2.067;0.32546;0.20034;2019;O Ministério do Trabalho e Emprego (MTE) realizou 248 ações fiscais e resgatou um total de  1 590 trabalhadores da situação análoga à de escravo, em 2014, em todo o país. A análise do enfrentamento do trabalho em condições análogas às de escravo materializa a efetivação de parcerias inéditas no trato da questão, podendo ser referenciadas ações fiscais realizadas com o Ministério da Defesa,  Exército Brasileiro, Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) e Instituto Chico Mendes de Conservação da  Biodiversidade (ICMBio).A estratégia defendida no texto para reduzir o problema social apontado consiste em:;"A: Articular os órgãos públicos; B: Pressionar o Poder Legislativo; C: Ampliar a emissão das multas; D: Limitar a autonomia das empresas; E: Financiar as pesquisas acadêmicas"
76;C;2.21046;1.12907;0.18621;2019;O bônus demográfico é caracterizado pelo período em que, por causa da redução do número de filhos por mulher, a estrutura populacional fica favorável ao crescimento econômico. Isso acontece porque há proporcionalmente menos crianças na população, e o percentual de idosos ainda não é alto.A ação estatal que contribui para o aproveitamento do bônus demográfico é o estímulo à;"A: atração de imigrantes; B: elevação da carga tributária; C: qualificação da mão de obra; D: admissão de exilados políticos; E: concessão de aposentadorias"
77;D;3.49023;1.02573;0.18725;2019;Os moradores de Utqiagvik passaram dois meses quase totalmente na escuridãoOs habitantes desta pequena cidade no Alasca — o estado dos Estados Unidos mais ao norte —  já estão acostumados a longas noites sem ver a luz do dia. Em 18 de novembro de 2018, seus pouco mais de 4 mil habitantes viram o último pôr do sol do ano.  A oportunidade seguinte para ver a luz do dia ocorreu no dia 23 de janeiro de 2019, às 13 h 04 min (horário local).O fenômeno descrito está relacionado ao fato de a cidade citada ter uma posição geográfica condicionada pela;"A: continentalidade; B: maritimidade; C: longitude; D: latitude; E: altitude"
78;B;;;;2019;A fome não é um problema técnico, pois ela não se deve à falta de alimentos, isso porque a fome convive hoje com as condições materiais para resolvê-la.O texto demonstra que o problema alimentar apresentado tem uma dimensão política por estar associado ao(à);"A: escala de produtividade regional; B: padrão de distribuição de renda; C: dificuldade de armazenamento de grãos; D: crescimento da população mundial; E: custo de escoamento dos produtos"
79;B;2.21881;1.10809;0.13721;2019;A pegada ecológica gigante que estamos a deixar no planeta está a transformá-lo de tal forma que os especialistas consideram que já entramos numa nova época geológica, o Antropoceno. E muitos  defendem que, se não travarmos a crise ambiental, mais rapidamente transformaremos a Terra em Vênus do que iremos a Marte. A expressão “Antropoceno” é atribuída ao químico e prêmio Nobel Paul Crutzen, que a propôs durante uma conferência em 2000, ao mesmo tempo que anunciou o fim do Holoceno — a época geológica em que os seres humanos se encontram há cerca de  12 mil anos, segundo a União Internacional das Ciências Geológicas (UICG), a entidade que define as unidades de tempo geológicas.A concepção apresentada considera a existência de uma nova época geológica concebida a partir da capacidade de influência humana nos processos;"A: eruptivos; B: exógenos; C: tectônicos; D: magmáticos; E: metamórficos"
80;A;2.07127;1.3472;0.07736;2019;Descrição da imagem:  Ilustração de uma paisagem composta por edifícios, rodovia, pastagens, rio, floresta, o Sol e um satélite em órbita na atmosfera. A energia solar incidente é representada por setas provenientes do Sol, que apontam para os edifícios, a rodovia, as pastagens, o rio e a floresta. A energia solar refletida é representada por setas provenientes dos edifícios, da rodovia, das pastagens, do rio e da floresta, que apontam para o satélite em órbita na atmosfera.A geração de imagens por meio da tecnologia ilustrada depende da variação do(a):;"A: Albedo dos corpos físicos; B: Profundidade do lençol freático; C: Campo de magnetismo terrestre; D: Qualidade dos recursos minerais; E: Movimento de translaç ão planetária"
81;C;;;;2019;Dizem que Humboldt, naturalista do século XIX, maravilhado pela geografia, flora e fauna da região sul-americana, via seus habitantes como se fossem mendigos sentados sobre um saco de ouro,  referindo-se a suas incomensuráveis riquezas naturais não exploradas. De alguma maneira, o cientista ratificou nosso papel de exportadores de natureza no que seria o mundo depois da colonização ibérica: enxergou-nos como territórios condenados a aproveitar os recursos naturais existentes.A relação entre ser humano e natureza ressaltada no texto refletia a permanência da seguinte corrente filosófica:;"A: Relativismo cognitivo; B: Materialismo dialético; C: Racionalismo cartesiano; D: Pluralismo epistemológico; E: Existencialismo fenomenológico"
82;C;1.31749;0.44063;0.18259;2019;O Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) está investigando o extermínio de abelhas por intoxicação por agrotóxicos em colmeias de São Paulo e Minas Gerais. Os estudos com inseticidas do tipo neonicotinoides devem estar concluídos no primeiro semestre de 2015. Trata-se de um problema de escala mundial, presente, inclusive, em países do chamado primeiro mundo, e que traz, como consequência, grave ameaça aos seres vivos  do planeta, inclusive ao homem.Qual solução para o problema apresentado garante a produtividade da agricultura moderna?;"A: Preservação da área de mata ciliar; B: Adoção da prática de adubação química; C: Utilização da técnica de controle biológico; D: Ampliação do modelo de monocultura tropical; E: Intensificação da drenagem do solo de várzea"
83;C;1.40104;1.15692;0.09673;2019;O cristianismo incorporou antigas práticas relativas ao fogo para criar uma festa sincrética. A igreja retomou a distância de seis meses entre os nascimentos de Jesus Cristo e João Batista e instituiu a data de comemoração a este último de tal maneira que as festas do solstício de verão europeu com suas tradicionais fogueiras se tornaram “fogueiras de São João”. A festa do fogo e da luz no entanto não foi imediatamente associada a São João Batista. Na Baixa Idade Média, algumas práticas tradicionais da festa (como banhos, danças e cantos) foram perseguidas por monges e bispos. A partir do Concílio de Trento  (1545-1563), a Igreja resolveu adotar celebrações em torno do fogo e associá-las à doutrina cristã.Com o objetivo de se fortalecer, a instituição mencionada no texto adotou as práticas descritas, que consistem em;"A: promoção de atos ecumênicos; B: fomento de orientações bíblicas; C: apropriação de cerimônias seculares; D: retomada de ensinamentos apostólicos; E: ressignificação de rituais fundamentalistas"
84;C;2.06585;1.48052;0.17341;2019;Penso que não há um sujeito soberano, fundador, uma forma universal de sujeito que poderíamos encontrar em todos os lugares. Penso, pelo contrário, que o sujeito se constitui através das práticas de  sujeição ou, de maneira mais autônoma, através de práticas de liberação, de liberdade, como na Antiguidade — a partir, obviamente, de um certo número de regras, de estilos,  que podemos encontrar no meio cultural. (Michel Foucault)O texto de Michel Foucault  aponta que a subjetivação se efetiva numa dimensão;"A: legal, pautada em preceitos jurídicos; B: racional, baseada em pressupostos lógicos; C: contingencial, processada em interações sociais; D: transcendental, efetivada em princípios religiosos; E: essencial, fundamentada em parâmetros substancialistas"
85;A;2.05925;0.34452;0.21848;2019;TEXTO I – Novum Organum , de Francis BaconOs segredos da natureza se revelam mais sob a tortura dos experimentos do que no seu curso natural.TEXTO IIO ser humano, totalmente desintegrado do todo, não percebe mais as relações de equilíbrio da natureza.  Age de forma totalmente desarmônica sobre o ambiente, causando grandes desequilíbrios ambientais.Os textos indicam uma relação da sociedade diante da natureza caracterizada pela;"A: objetificação do espaço físico; B: retomada do modelo criacionista; C: recuperação do legado ancestral; D: infalibilidade do método científico; E: formação da cosmovisão holística"
