numero_questao;gabarito;NU_PARAM_A;nu_param_B;NU_PARAM_C;ANO;enunciado;alternativas
56;E;1.42817;1.44296;0.13717;2016;No livro O princípio da responsabilidade, Hans Jonas escreve:A promessa da tecnologia moderna se converteu em uma ameaça, ou esta se associou àquela de forma indissolúvel. Ela vai além da constatação da ameaça física. Concebida para a felicidade humana, a submissão da natureza, na sobremedida de seu sucesso, que agora se estende à própria natureza do homem, conduziu ao maior desaﬁo já posto ao ser humano pela sua própria ação. O novo continente da práxis coletiva que adentramos com a alta tecnologia ainda constitui, para a teoria ética, uma terra de ninguém.As implicações éticas da articulação apresentada no texto impulsionam a necessidade de construção de um novo padrão de comportamento, cujo objetivo consiste em garantir o(a);"A: pragmatismo da escolha individual; B: sobrevivência de gerações futuras; C: fortalecimento de políticas liberais; D: valorização de múltiplas etnias; E: promoção da inclusão social"
57;D;1.27757;1.01906;0.01859;2016;TEXTO IDescrição da imagem: Representação de São Benedito, que é negro, vestido com traje característico da Igreja Católica trazendo no colo um bebê coroado.TEXTO IIOs santos tornaram-se grandes aliados da Igreja para atrair novos devotos, pois eram obedientes a Deus e ao poder clerical. Contando e estimulando o conhecimento sobre a vida dos santos, a Igreja transmitia aos ﬁéis os ensinamentos que julgava corretos e que deviam ser imitados por escravos que, em geral, traziam outras crenças de suas terras de origem, muito diferentes das que preconizava a fé católica.Posteriormente ressigniﬁcados no interior de certas irmandades e no contato com outra matriz religiosa, o ícone e a prática mencionada no texto estiveram desde o século XVII relacionados a um esforço da Igreja Católica para;"A: reduzir o poder das confrarias; B: cristianizar a população afro-brasileira; C: espoliar recursos materiais dos cativos; D: recrutar libertos para seu corpo eclesiástico; E: atender a demanda popular por padroeiros locais"
58;D;1.2155;1.0056;0.00187;2016;Em 1935, o governo brasileiro começou a negar vistos a judeus. Posteriormente, durante o Estado Novo, uma circular secreta proibiu a concessão de vistos a “pessoas de origem semita”, inclusive turistas e negociantes, o que causou uma queda de 75% da imigração judaica ao longo daquele ano. Entretanto, mesmo com as imposições da lei, muitos judeus continuaram entrando ilegalmente no país durante a guerra e as ameaças de deportação em massa nunca foram concretizadas, apesar da extradição de alguns indivíduos por sua militância política.Uma razão para a adoção da política de imigração mencionada no texto foi o(a);"A: receio do controle sionista sobre a economia nacional; B: reserva de postos de trabalho para a mão de obra local; C: oposição do clero católico à expansão de novas religiões; D: apoio da diplomacia varguista às opiniões dos líderes árabes; E: simpatia de membros da burocracia pelo projeto totalitário alemão"
59;B;4.1164;1.87825;0.09613;2016;"Diógenes Laércio, na obra Vidas e sentenças dos filósofos ilustres , escreve:Pirro aﬁrmava que nada é nobre nem vergonhoso, justo ou injusto; e que, da mesma maneira, nada existe do ponto de vista da verdade; que os homens agem apenas segundo a lei e o costume, nada sendo mais isto do que aquilo. Ele levou uma vida de acordo com esta doutrina, nada procurando evitar e não se desviando do que quer que fosse, suportando tudo, carroças, por exemplo, precipícios, cães, nada deixando ao arbítrio dos sentidos.O ceticismo, conforme sugerido no texto, caracteriza-se por:";"A: Desprezar quaisquer convenções e obrigações da sociedade; B: Atingir o verdadeiro prazer como o princípio e o fim da vida feliz.; C: Defender a indiferença e a impossibilidade de obter alguma certeza; D: Aceitar o determinismo e ocupar-se com a esperança transcendente; E: Agir de forma virtuosa e sábia a ﬁm de enaltecer o homem bom e belo"
60;E;2.96271;1.05685;0.05984;2016;O conceito de função social da cidade  incorpora a organização do espaço físico como fruto da regulação social, isto é, a cidade deve contemplar todos os seus moradores e não somente aqueles que estão no mercado formal da produção capitalista da cidade. A tradição dos códigos de ediﬁcação, uso e ocupação do solo no Brasil sempre partiram do pressuposto de que a cidade não tem divisões entre os incluídos e os excluídos socialmente.Uma política governamental que contribui para viabilizar a função social da cidade, nos moldes indicados no texto, é a;"A: qualiﬁcação de serviços públicos em bairros periféricos; B: implantação de centros comerciais em eixos rodoviários; C: proibição de construções residenciais em regiões íngremes; D: disseminação de equipamentos culturais em locais turísticos; E: desregulamentação do setor imobiliário em áreas favelizadas"
61;E;3.92659;0.88944;0.08208;2016;O bioma Cerrado foi considerado recentemente um dos 25 hotspots de biodiversidade do mundo, segundo uma análise em escala mundial das regiões biogeográﬁcas sobre áreas globais prioritárias para conservação. O conceito de hotspot foi criado tendo em vista a escassez de recursos direcionados para conservação, com o objetivo de apresentar os chamados “pontos quentes”, ou seja, locais para os quais existe maior necessidade de direcionamento de esforços, buscando evitar a extinção de muitas espécies que estão altamente ameaçadas por ações antrópicas.  ;"A: necessidade desse tipo de ação na área mencionada tem como causa aA intensiﬁcação da atividade turística; B: implantação de parques ecológicos; C: exploração dos recursos minerais; D: elevação do extrativismo vegetal; E: expansão da fronteira agrícola"
62;A;0.51745;1.21713;0.25568;2016;O coronelismo era fruto de alteração na relação de forças entre os proprietários rurais e o governo, e signiﬁcava o fortalecimento do poder do Estado antes que o predomínio do coronel. Nessa concepção, o coronelismo é, então, um sistema político nacional, com base em barganhas entre o governo e os coronéis. O coronel tem o controle dos cargos públicos, desde o delegado de polícia até a professora primária. O coronel hipoteca seu apoio ao governo, sobretudo na forma de voto.No contexto da Primeira República no Brasil, as relações políticas descritas baseavam-se na;"A: coação das milícias locais; B: estagnação da dinâmica urbana; C: valorização do proselitismo partidário; D: disseminação de práticas clientelistas; E: centralização de decisões administrativas"
63;D;1.76766;1.5175;0.18348;2016;"Descrição do mapa-múndi: Intitulado “Dessalinização das águas”, representa os países e sua capacidade total de dessalinização das águas salobras ou salinas por dia, em metros cúbicos. Os seguintes países, com capacidade acima de um milhão estão nomeados no mapa: Estados Unidos: 5 milhões 653 mil 941; Espanha: 2 milhões 588 mil 658; Emirados Árabes Unidos: 6 milhões 228 mil 017; Arábia Saudita: 6 milhões 879 mil 869; Kuwait: 2 milhões 111 mil 558; e Japão: 1 milhão 054 mil 274. Também estão indicados no mapa, mas não nomeados, os países com capacidade entre cinco mil e um milhão, sendo possível observar uma aglomeração desses países na Europa, no Oriente Médio e no norte do continente africano.Conforme a análise do documento cartográfico, a área de concentração das usinas de dessalinização é explicada pelo(a)";"A: pioneirismo tecnológico; B: condição hidropedológica; C: escassez de água potável; D: efeito das mudanças climáticas; E: busca da sustentabilidade ambiental"
64;B;1.72937;2.08594;0.19777;2016;TEXTO IMais de 50 mil refugiados entraram no território húngaro apenas no primeiro semestre de 2015. Budapeste lançou os “trabalhos preparatórios” para a  construção de um muro de quatro metros de altura e  175 km ao longo de sua fronteira com a Sérvia, informou o ministro húngaro das Relações Exteriores. “Uma resposta comum da União Europeia a este desaﬁo da imigração é muito demorada, e a Hungria não pode esperar. Temos que agir”, justiﬁcou o ministro.TEXTO IIO Alto Comissariado das Nações Unidas para Refugiados (ACNUR) critica as manifestações de xenofobia adotadas pelo governo da Hungria. O país foi invadido por cartazes nos quais o chefe do executivo insta os imigrantes a respeitarem as leis e a não “roubarem” os empregos dos húngaros. Para o ACNUR, a medida é surpreendente, pois a xenofobia costuma ser instigada por pequenos grupos radicais e não pelo próprio governo do país.O posicionamento governamental citado nos textos é criticado pelo ACNUR por ser considerado um caminho para o(a);"A: alteração do regime político; B: fragilização da supremacia nacional; C: expansão dos domínios geográﬁcos; D: cerceamento da liberdade de expressão; E: fortalecimento das práticas de discriminação"
65;D;1.10646;0.66914;0.1433;2016;;"A: sociologia ainda não ultrapassou a era das construções e das sínteses ﬁlosóﬁcas. Em vez de assumir a tarefa de lançar luz sobre uma parcela restrita do campo social, ela prefere buscar as brilhantes generalidades em que todas as questões são levantadas sem que nenhuma seja expressamente tratada.  Não é com exames sumários e por meio de intuições rápidas que se pode chegar a descobrir as leis de uma realidade tão complexa. Sobretudo, generalizações às vezes tão amplas e tão apressadas não são suscetíveis de nenhum tipo de prova. O trecho, do livro O suicídio , expressa o esforço de Émile Durkheim em construir uma sociologia com base naA vinculação com a ﬁlosoﬁa como saber uniﬁcado; B: reunião de percepções intuitivas para demonstração; C: formulação de hipóteses subjetivas sobre a vida social; D: adesão aos padrões de investigação típicos das ciências naturais; E: incorporação de um conhecimento alimentado pelo engajamento político"
66;C;1.95943;0.83826;0.19797;2016;Descrição da imagem: Fotograﬁa que ilustra uma estrada, onde um homem negro com sua bicicleta é interpelado por três militares brancos.O regime do Apartheid  adotado de 1948 a 1994 na África do Sul fundamentava-se em ações estatais de segregacionismo racial. Na imagem, fuzileiros navais fazem valer a “lei do passe” que regulamentava o(a);"A: concentração fundiária, impedindo os negros de tomar posse legítima do uso da terra; B: boicote econômico, proibindo os negros de consumir produtos ingleses sem resistência armada; C: sincretismo religioso, vetando os ritos sagrados dos negros nas cerimônias oﬁciais do Estado; D: controle sobre a movimentação, desautorizando os negros a transitar em determinadas áreas das cidades; E: exclusão do mercado de trabalho, negando à população negra o acesso aos bens de consumo"
67;E;2.16672;0.26192;0.27023;2016;A linhagem dos primeiros críticos ambientais brasileiros não praticou o elogio laudatório da beleza e da grandeza do meio natural brasileiro. O meio natural foi elogiado por sua riqueza e potencial econômico, sendo sua destruição interpretada como um signo de atraso, ignorância e falta de cuidado.Descrevendo a posição dos críticos ambientais brasileiros dos séculos XVIII e XIX, no texto, demonstra-se  que, via de regra, eles viam o meio natural como;"A: ferramenta essencial para o avanço da nação; B: dádiva divina para o desenvolvimento industrial; C: paisagem privilegiada para a valorização fundiária; D: limitação topográﬁca para a promoção da urbanização; E: obstáculo climático para o estabelecimento da civilização"
68;C;2.00866;2.47543;0.10484;2016;A África Ocidental é conhecida pela dinâmica das suas mulheres comerciantes, caracterizadas pela perícia, autonomia e mobilidade. A sua presença, que fora atestada por viajantes e por missionários portugueses que visitaram a costa a partir do século XV, consta também na ampla documentação sobre a região. A literatura é rica em referências às grandes mulheres como as vendedoras ambulantes, cujo jeito para o negócio, bem como a autonomia e mobilidade, é tão típico da região.A abordagem realizada no texto sobre a vida social da África Ocidental pode ser relacionada a uma característica marcante das cidades no Brasil escravista nos séculos XVIII e XIX, que se observa pela;"A: restrição à realização do comércio ambulante por africanos escravizados e seus descendentes; B: convivência entre homens e mulheres livres, de diversas origens, no pequeno comércio; C: presença de mulheres negras no comércio de rua de diversos produtos e alimentos; D: dissolução dos hábitos culturais trazidos do continente de origem dos escravizados; E: entrada de imigrantes portugueses nas atividades ligadas ao pequeno comércio urbano"
69;C;3.00568;0.91662;0.11581;2016;Quanto mais complicada se tornou a produção industrial, mais numerosos passaram a ser os elementos da indústria que exigiam garantia de fornecimento.  Três deles eram de importância fundamental: o trabalho, a terra e o dinheiro. Numa sociedade comercial, esse fornecimento só poderia ser organizado de uma forma: tornando-os disponíveis à compra. Agora eles tinham que ser organizados para a venda no mercado. Isso estava de acordo com a exigência de um sistema de mercado. Sabemos que em um sistema como esse, os lucros só podem ser assegurados se se garante a autorregulação por meio de mercados competitivos interdependentes.A consequência do processo de transformação socioeconômica abordado no texto é a;"A: expansão das terras comunais; B: limitação do mercado como meio de especulação; C: consolidação da força de trabalho como mercadoria; D: diminuição do comércio como efeito da industrialização; E: adequação do dinheiro como elemento padrão das transações"
70;B;;;;2016;O que ocorreu na Bahia de 1798, ao contrário das outras situações de contestação política na América portuguesa, é que o projeto que lhe era subjacente não tocou somente na condição, ou no instrumento, da integração subordinada das colônias no império luso. Dessa feita, ao contrário do que se deu nas Minas Gerais (1789), a sedição avançou sobre a sua decorrência.A diferença entre as sedições abordadas no texto encontrava-se na pretensão de;"A: eliminar a hierarquia militar; B: abolir a escravidão africana.; C: anular o domínio metropolitano; D: suprimir a propriedade fundiária; E: extinguir o absolutismo monárquico"
71;B;1.84678;0.14936;0.09778;2016;"Na obra Assim falou Zaratustra, Nietzsche escreve:Vi os homens sumirem-se numa grande tristeza.  Os melhores cansaram-se das suas obras. Proclamou-se uma doutrina e com ela circulou uma crença: Tudo é oco, tudo é igual, tudo passou! O nosso trabalho foi inútil; o nosso vinho tornou-se veneno; o mau olhado amareleceu-nos os campos e os corações. Secamos de todo, e se caísse fogo em cima de nós, as nossas cinzas voariam em pó. Sim; cansamos o próprio fogo. Todas as fontes secaram para nós, e o mar retirou-se. Todos os solos se querem abrir, mas os abismos não nos querem tragar!O texto exprime uma construção alegórica, que traduz um entendimento da doutrina niilista, uma vez que";"A: reforça a liberdade do cidadão; B: desvela os valores do cotidiano; C: exorta as relações de produção; D: destaca a decadência da cultura; E: ampliﬁca o sentimento de ansiedade"
72;E;2.9152;1.11588;0.05002;2016;Descrição do anúncio: Propaganda de um automóvel publicada na revista “O Cruzeiro”, na década de 1960, que mostra um carro estacionado em frente ao Palácio da Alvorada. Ao lado do carro estão duas mulheres. Abaixo está escrito: “Novo toque de elegância na moderna paisagem brasileira – Simca Chambord”.No anúncio, há referências a algumas das transformações ocorridas no Brasil nos anos 1950 e 1960. No entanto, tais referências omitem transformações que impactaram segmentos da população, como a;"A: exaltação da tradição colonial; B: redução da influência estrangeira; C: ampliação da imigração internacional; D: intensiﬁcação da desigualdade regional; E: desconcentração da produção industrial"
73;C;1.59047;1.7207;0.22216;2016;Pesca industrial provoca destruição na ÁfricaO súbito desaparecimento do bacalhau dos grandes cardumes da Terra Nova, no ﬁnal do século XX  — o que ninguém havia previsto —, teve o efeito de um eletrochoque planetário. Lançada pelos bascos no século XV, a pesca e depois a sobrepesca desse grande peixe de água fria levaram ao impensável.  Ao Canadá o bacalhau nunca mais voltou. E o que ocorreu no Atlântico Norte está acontecendo em outros mares. Os maiores navios do mundo seguem agora em direção ao sul, até os limites da Antártida, para competir pelos estoques remanescentes.O problema exposto no texto jornalístico relaciona-se à;"A: insustentabilidade do modelo de produção e consumo; B: fragilidade ecológica de ecossistemas costeiros; C: inviabilidade comercial dos produtos marinhos; D: mudança natural nos oceanos e mares; E: vulnerabilidade social de áreas pobres"
74;A;1.20207;-0.12191;0.02285;2016;A mundialização introduz o aumento da produtividade do trabalho sem acumulação de capital, justamente pelo caráter divisível da forma técnica molecular-digital do que resulta a permanência da má distribuição da renda: exempliﬁcando mais uma vez, os vendedores de refrigerantes às portas dos estádios viram sua produtividade aumentada graças ao just in time dos fabricantes e distribuidores de bebidas, mas para realizar o valor de tais mercadorias, a forma do trabalho dos vendedores é a mais primitiva. Combinam-se, pois, acumulação molecular-digital com o puro uso da força de trabalho.Os aspectos destacados no texto afetam diretamente questões como emprego e renda, sendo possível explicar essas transformações pelo(a);"A: crise bancária e o fortalecimento do capital industrial; B: inovação toyotista e a regularização do trabalho formal; C: impacto da tecnologia e as modiﬁcações na estrutura produtiva; D: emergência da globalização e a expansão do setor secundário; E: diminuição do tempo de trabalho e a necessidade de diploma superior"
75;E;3.00104;1.3376;0.15186;2016;TEXTO IDescrição da imagem: Fotograﬁa que mostra a confecção artesanal de um instrumento musical por mãos calejadas. A mão esquerda segura o instrumento enquanto a mão direita faz o acabamento com uma ferramenta.TEXTO IIA eleição dos novos bens, ou melhor, de novas formas de se conceber a condição do patrimônio cultural nacional, também permite que diferentes grupos sociais, utilizando as leis do Estado e o apoio de especialistas, revejam as imagens e alegorias do seu passado, do que querem guardar e deﬁnir como próprio e identitário.O texto chama a atenção para a importância da proteção de bens que, como aquele apresentado na imagem, se identiﬁcam como:;"A: Artefatos sagrados; B: Heranças materiais; C: Objetos arqueológicos; D: Peças comercializáveis; E: Conhecimentos tradicionais"
76;E;4.5548;0.46145;0.20086;2016;No início de maio de 2014, a instalação da plataforma petrolífera de perfuração HYSY-981 nas águas contestadas do Mar da China Meridional suscitou especulações sobre as motivações chinesas. Na avaliação de diversos observadores ocidentais, Pequim pretendeu, com esse gesto, demonstrar que pode impor seu controle e dissuadir outros países de seguir com suas reivindicações de direito de exploração dessas águas, como é o caso do Vietnã e das Filipinas.A ação da China em relação à situação descrita no texto evidencia um conflito que tem como foco o(a):;"A: Distribuição das zonas econômicas especiais; B: Monopólio das inovações tecnológicas extrativas; C: Dinamização da atividade comercial.; D: Jurisdição da soberania territorial; E: Embargo da produção industrial"
77;D;2.80201;1.5983;0.10112;2016;A Operação Condor está diretamente vinculada às experiências históricas das ditaduras civil-militares que se disseminaram pelo Cone Sul entre as décadas de 1960 e 1980. Depois do Brasil (e do Paraguai de Stroessner), foi a vez da Argentina (1966), Bolívia (1966 e 1971), Uruguai e Chile (1973) e Argentina (novamente, em 1976). Em todos os casos se instalaram ditaduras civil-militares (em menor ou maior medida) com base na Doutrina de Segurança Nacional e tendo como principais características um anticomunismo militante, a identificação do inimigo interno, a imposição do papel político das Forças Armadas e a definição de fronteiras ideológicas.Levando-se em conta o contexto em que foi criada, a referida operação tinha como objetivo coordenar a;"A: modiﬁcação de limites territoriais; B: sobrevivência de oﬁciais exilados; C: interferência de potências mundiais; D: repressão de ativistas oposicionistas; E: implantação de governos nacionalistas"
78;D;2.51454;-0.01484;0.1992;2016;A regulação das relações de trabalho compõe uma estrutura complexa, em que cada elemento se ajusta aos demais. A Justiça do Trabalho é apenas uma das peças dessa vasta engrenagem. A presença de representantes classistas na composição dos órgãos da Justiça do Trabalho é também resultante da montagem dessa regulação. O poder normativo também reflete essa característica. Instituída pela Constituição de 1934, a Justiça do Trabalho só vicejou no ambiente político do Estado Novo instaurado em 1937.A criação da referida instituição estatal na conjuntura histórica abordada teve por objetivo ;"A: legitimar os protestos fabris.; B: ordenar os conflitos laborais; C: oﬁcializar os sindicatos plurais; D: assegurar os princípios liberais; E: uniﬁcar os salários proﬁssionais"
79;A;2.13009;0.61591;0.16958;2016;A primeira Guerra do Golfo, genuinamente apoiada pelas Nações Unidas e pela comunidade internacional, assim como a reação imediata ao Onze de Setembro, demonstravam a força da posição dos Estados Unidos na era pós-soviética.Um aspecto que explica a força dos Estados Unidos, apontada pelo texto, reside no(a);"A: poder de suas bases militares espalhadas ao redor do mundo; B: alinhamento geopolítico da Rússia em relação aos EUA; C: política de expansionismo territorial exercida sobre Cuba; D: aliança estratégica com países produtores de petróleo, como Kuwait e Irã; E: incorporação da China à Organização do Tratado do Atlântico Norte (Otan)"
80;D;3.1637;1.66143;0.06037;2016;Segundo a Conferência de Quioto, os países centrais industrializados, responsáveis históricos pela poluição, deveriam alcançar a meta de redução de 5,2% do total de emissões segundo níveis de 1990. O nó da questão é o enorme custo desse processo, demandando mudanças radicais nas indústrias para que se adaptem rapidamente aos limites de emissão estabelecidos e adotem tecnologias energéticas limpas. A comercialização internacional de créditos de sequestro ou de redução de gases causadores do efeito estufa foi a solução encontrada para reduzir o custo global do processo. Países ou empresas que conseguirem reduzir as emissões abaixo de suas metas poderão vender este crédito para outro país ou empresa que não consiga.As posições contrárias à estratégia de compensação presente no texto relacionam-se à ideia de que ela promove;"A: retração nos atuais níveis de consumo; B: surgimento de conflitos de caráter diplomático; C: diminuição dos lucros na produção de energia; D: desigualdade na distribuição do impacto ecológico; E: decréscimo dos índices de desenvolvimento econômico"
81;C;1.0674;1.04364;0.21522;2016;No livro A nova des-ordem mundial , Haesbaert e Porto-Gonçalves escrevem:Dados recentes mostram que muitos são os países periféricos que dependem dos recursos enviados pelos imigrantes que estão nos países centrais. Grande parte dos países da América Latina, por exemplo, depende hoje das remessas de seus imigrantes. Para se ter uma ideia mais concreta, recentes dados divulgados pela ONU revelaram que somente os indianos recebem 10 bilhões de dólares de seus compatriotas no exterior. No México, segundo maior volume de divisas, esse valor chega a 9,9 bilhões de dólares e nas Filipinas, o terceiro, a 8,4 bilhões.Um aspecto do mundo globalizado que facilitou a ocorrência do processo descrito, na transição do século XX para o século XXI, foi o(a);"A: integração de culturas distintas; B: avanço técnico das comunicações; C: quebra de barreiras alfandegárias; D: flexibilização de regras trabalhistas; E: desconcentração espacial da produção"
